typeID,materialTypeID,quantity
2104,9842,9
2104,11399,5
2104,11536,8
2104,11538,5
2108,34,716
2108,35,154
2108,36,370
2108,37,3
2108,40,4
2109,34,716
2109,35,154
2109,36,370
2109,37,3
2109,40,4
2109,9840,8
2109,9842,14
2109,11399,8
2109,11535,6
2109,11541,5
2117,34,538
2117,35,52
2117,36,298
2117,37,9
2117,38,4
2117,39,4
2117,40,6
2117,9840,8
2117,9842,9
2117,11399,6
2117,11534,3
2117,11535,3
2117,11536,3
2117,11537,3
2117,11541,5
2161,34,13333
2161,35,12222
2161,36,1333
2161,37,278
2161,38,83
2161,39,22
2161,40,12
2165,34,1867
2165,35,144
2165,36,17
2165,38,2
2165,39,4
2173,34,3133
2173,35,160
2173,36,154
2173,37,1
2173,38,8
2173,39,2
2175,34,3133
2175,35,160
2175,36,154
2175,37,1
2175,38,8
2175,39,2
2175,9834,3
2175,9848,3
2175,11399,3
2175,11689,1
2178,34,37289
2178,35,8333
2178,39,67
2180,34,18756
2180,39,56
2180,40,22
2182,34,39889
2182,35,29389
2182,36,289
2182,37,22
2182,38,22
2182,39,11
2183,34,3413
2183,35,2
2183,36,224
2183,37,11
2183,39,4
2185,34,3413
2185,35,2
2185,36,224
2185,37,11
2185,39,4
2185,9834,3
2185,9848,3
2185,11399,3
2185,11688,1
2188,34,39244
2188,35,3556
2188,36,278
2188,40,33
2193,34,8516
2193,36,627
2193,37,9
2193,38,2
2193,39,8
2193,40,4
2195,34,8516
2195,36,627
2195,37,9
2195,38,2
2195,39,8
2195,40,4
2195,9834,6
2195,9848,6
2195,11399,6
2195,11689,3
2203,34,471
2203,36,4
2203,38,2
2205,34,471
2205,36,4
2205,38,2
2205,9834,1
2205,9848,1
2205,11399,1
2205,11689,1
2210,34,1876
2210,39,12
2210,40,4
2212,34,820
2212,38,2
2233,2867,8
2233,2871,8
2233,2872,8
2233,2876,8
2252,34,100000
2252,35,50000
2258,34,236
2258,35,3413
2258,9842,14
2258,11399,5
2258,11534,1
2258,11535,1
2258,11536,1
2258,11537,1
2258,11541,5
2259,34,236
2259,35,3413
2259,9842,9
2259,11399,5
2259,11534,6
2259,11540,5
2260,34,236
2260,35,3413
2260,9842,9
2260,11399,5
2260,11536,6
2260,11538,5
2261,34,236
2261,35,3413
2261,9842,9
2261,11399,5
2261,11535,6
2261,11541,5
2262,34,236
2262,35,3413
2262,9842,9
2262,11399,5
2262,11537,6
2262,11539,5
2281,34,8071
2281,35,7488
2281,36,219
2281,37,2
2281,9838,15
2281,11399,11
2281,11555,8
2281,11556,8
2281,11557,8
2281,11558,8
2289,34,8071
2289,35,7488
2289,36,219
2289,37,2
2291,34,8071
2291,35,7488
2291,36,219
2291,37,2
2293,34,8071
2293,35,7488
2293,36,219
2293,37,2
2295,34,8071
2295,35,7488
2295,36,219
2295,37,2
2297,34,8071
2297,35,7488
2297,36,219
2297,37,2
2297,9838,9
2297,11399,8
2297,11555,24
2299,34,8071
2299,35,7488
2299,36,219
2299,37,2
2299,9838,9
2299,11399,8
2299,11558,24
2301,34,8071
2301,35,7488
2301,36,219
2301,37,2
2301,9838,9
2301,11399,8
2301,11557,24
2303,34,8071
2303,35,7488
2303,36,219
2303,37,2
2303,9838,9
2303,11399,8
2303,11556,24
2331,34,1116
2331,35,861
2331,38,3
2333,34,1111
2333,9840,3
2333,9842,5
2333,11399,1
2333,11539,5
2341,34,13889
2341,9840,8
2341,9842,6
2341,11399,1
2341,11536,1
2341,11538,5
2355,34,470
2355,35,6827
2355,9848,3
2355,11399,1
2355,11538,1
2363,34,676
2363,36,318
2363,37,2
2363,39,6
2363,40,2
2364,34,676
2364,36,318
2364,37,2
2364,39,6
2364,40,2
2364,3689,8
2364,9842,3
2364,11399,8
2364,11539,8
2368,34,10000
2369,34,10000
2371,34,10000
2373,34,10000
2374,34,10000
2375,34,10000
2376,34,10000
2377,34,10000
2404,34,471
2404,35,716
2404,9848,3
2404,11399,3
2404,11540,6
2410,34,3258
2410,35,2926
2410,36,107
2410,9848,6
2410,11399,6
2410,11540,3
2420,34,122
2420,35,1342
2420,38,9
2420,39,4
2420,40,22
2420,9848,24
2420,11399,24
2420,11540,24
2436,34,5947
2436,35,729
2436,37,47
2436,38,27
2436,39,18
2436,9834,6
2436,9848,6
2436,11399,6
2436,11690,3
2444,34,258
2444,35,4964
2444,38,2
2444,40,8
2446,34,258
2446,35,4964
2446,38,2
2446,40,8
2446,9834,6
2446,9848,6
2446,11399,6
2446,11688,3
2454,34,509
2454,35,7
2454,37,4
2454,38,2
2456,34,509
2456,35,7
2456,37,4
2456,38,2
2456,9834,1
2456,9848,1
2456,11399,1
2456,11688,1
2464,34,538
2464,35,69
2464,37,4
2464,38,2
2466,34,538
2466,35,69
2466,37,4
2466,38,2
2466,9834,1
2466,9848,1
2466,11399,1
2466,11690,1
2476,34,7120
2476,35,896
2476,37,73
2476,38,9
2476,39,8
2478,34,7120
2478,35,896
2478,37,73
2478,38,9
2478,39,8
2478,9834,6
2478,9848,6
2478,11399,6
2478,11691,3
2486,34,951
2486,35,7
2486,36,7
2486,38,4
2488,34,951
2488,35,7
2488,36,7
2488,38,4
2488,9834,1
2488,9848,1
2488,11399,1
2488,11691,1
2506,34,3924
2506,35,356
2506,36,28
2506,40,6
2508,34,3729
2508,35,833
2508,39,14
2510,34,3989
2510,35,2939
2510,36,29
2510,37,2
2510,38,2
2510,39,2
2512,34,48
2512,35,37
2514,34,33
2514,35,28
2516,34,24
2516,35,19
2529,34,2106
2529,35,2077
2531,34,2106
2531,35,2077
2531,9838,6
2531,11399,5
2531,11555,8
2537,34,2106
2537,35,2077
2539,34,2106
2539,35,2077
2539,9838,6
2539,11399,5
2539,11556,8
2545,34,2106
2545,35,2077
2547,34,2106
2547,35,2077
2547,9838,6
2547,11399,5
2547,11558,8
2553,34,2106
2553,35,2077
2553,9838,6
2553,11399,5
2553,11557,8
2559,34,2884
2559,35,919
2559,40,2
2559,9840,12
2559,9842,9
2559,11399,8
2559,11536,9
2559,11538,5
2563,34,2884
2563,35,919
2563,40,2
2563,9840,12
2563,9842,9
2563,11399,8
2563,11535,9
2563,11541,5
2567,37,62
2567,38,49
2567,9840,12
2567,9842,18
2567,11399,9
2567,11534,3
2567,11535,3
2567,11536,3
2567,11537,3
2567,11541,5
2571,34,2884
2571,35,919
2571,40,2
2571,9840,12
2571,9842,9
2571,11399,8
2571,11534,9
2571,11540,5
2575,34,2884
2575,35,919
2575,40,2
2575,9840,12
2575,9842,9
2575,11399,8
2575,11537,9
2575,11539,5
2579,34,2386
2579,35,143
2579,36,249
2580,34,2386
2580,35,143
2580,36,249
2580,9840,5
2580,9842,5
2580,11399,1
2580,11534,5
2580,11540,1
2583,34,2386
2583,35,143
2583,36,249
2584,34,2386
2584,35,143
2584,36,249
2584,9840,5
2584,9842,5
2584,11399,1
2584,11536,5
2584,11538,1
2587,34,2386
2587,35,143
2587,36,249
2588,34,2386
2588,35,143
2588,36,249
2588,9840,5
2588,9842,5
2588,11399,1
2588,11535,3
2588,11541,1
2589,38,1
2589,39,1
2589,40,1
2591,34,1010
2591,35,267
2591,36,738
2592,34,1010
2592,35,267
2592,36,738
2592,9840,5
2592,9842,5
2592,11399,1
2592,11534,1
2592,11535,1
2592,11536,1
2592,11537,1
2592,11539,1
2603,37,10
2603,38,1
2605,37,10
2605,38,1
2605,3828,8
2605,11399,1
2613,9830,12
2613,11399,1
2613,11694,3
2613,16680,12
2621,9830,129
2621,11399,15
2621,11695,14
2621,16680,59
2629,9830,126
2629,11399,8
2629,11693,14
2629,16680,18
2637,9830,129
2637,11399,15
2637,11695,14
2637,16680,59
2647,9830,12
2647,11399,1
2647,11695,3
2647,16680,12
2655,9830,126
2655,11399,8
2655,11692,14
2655,16680,18
2679,9830,12
2679,11399,1
2679,11693,3
2679,16680,12
2801,9830,437
2801,11399,30
2801,11692,30
2801,16680,132
2811,9830,437
2811,11399,30
2811,11695,30
2811,16680,132
2817,9830,6
2817,11399,1
2817,11694,1
2817,16672,45
2817,16680,5
2834,34,12809
2834,35,10980
2834,36,4062
2834,37,8
2836,34,582462
2836,35,145789
2836,36,37916
2836,37,9189
2836,38,2261
2836,39,1134
2836,40,288
2838,40,8
2838,25335,13
2865,34,91067
2865,35,23527
2865,36,8613
2865,37,2294
2865,38,324
2865,39,18
2865,40,52
2865,9848,14
2865,11399,36
2865,11691,35
2873,34,231
2873,35,220
2873,9848,1
2873,11399,1
2873,11691,5
2881,34,996
2881,35,300
2881,39,2
2881,9848,1
2881,11399,3
2881,11691,6
2889,34,1667
2889,35,144
2889,36,83
2889,37,22
2889,9848,1
2889,11399,5
2889,11691,8
2897,34,4453
2897,35,1287
2897,36,1199
2897,40,2
2897,9848,5
2897,11399,15
2897,11691,15
2905,34,1596
2905,35,690
2905,36,144
2905,9848,1
2905,11399,6
2905,11691,9
2913,34,4529
2913,35,1643
2913,36,2413
2913,38,1
2913,9848,5
2913,11399,17
2913,11691,17
2921,34,9089
2921,35,2786
2921,36,2827
2921,37,14
2921,38,1
2921,9848,5
2921,11399,18
2921,11691,18
2929,34,68307
2929,35,17839
2929,36,7197
2929,37,1951
2929,38,234
2929,39,12
2929,40,26
2929,9848,5
2929,11399,35
2929,11691,33
2937,34,827
2937,35,598
2937,36,493
2937,9848,5
2937,11399,14
2937,11691,14
2945,34,13684
2945,35,4117
2945,36,3851
2945,39,2
2945,40,8
2945,9848,14
2945,11399,32
2945,11691,30
2947,34,16880
2947,39,50
2947,40,20
2948,34,465277
2948,35,223333
2948,36,48822
2948,37,18277
2948,38,3066
2948,39,604
2948,40,1632
2953,34,45551
2953,35,12150
2953,36,6060
2953,37,1596
2953,38,126
2953,39,16
2953,9848,14
2953,11399,33
2953,11691,32
2961,34,113880
2961,35,29214
2961,36,9747
2961,37,2650
2961,38,411
2961,39,42
2961,40,74
2961,9848,14
2961,11399,38
2961,11691,36
2969,34,9133
2969,35,2981
2969,36,3599
2969,37,2
2969,38,18
2969,9848,5
2969,11399,20
2969,11691,20
2977,34,2729
2977,35,148
2977,36,171
2977,39,4
2977,9848,1
2977,11399,8
2977,11691,11
2985,34,45551
2985,35,12150
2985,36,6060
2985,37,1596
2985,38,126
2985,39,16
2985,9848,14
2985,11399,33
2985,11689,32
2993,34,1742
2993,35,6
2993,36,78
2993,37,13
2993,39,2
2993,9848,1
2993,11399,5
2993,11689,8
2998,34,3721567
2998,35,1040048
2998,36,307707
2998,37,56348
2998,38,27367
2998,39,7640
2998,40,3512
3001,34,1102
3001,35,113
3001,36,4
3001,38,2
3001,39,2
3001,9848,1
3001,11399,3
3001,11689,6
3009,34,4529
3009,35,1643
3009,36,2413
3009,38,1
3009,9848,5
3009,11399,17
3009,11689,17
3017,34,231
3017,35,220
3017,9848,5
3017,11399,1
3017,11689,5
3025,34,9133
3025,35,2981
3025,36,3599
3025,37,2
3025,38,18
3025,9848,5
3025,11399,20
3025,11689,20
3033,34,2200
3033,35,809
3033,36,21
3033,37,4
3033,39,4
3033,9848,1
3033,11399,8
3033,11689,11
3041,34,1556
3041,35,1158
3041,36,3
3041,37,7
3041,9848,1
3041,11399,6
3041,11689,9
3049,34,91067
3049,35,23527
3049,36,8613
3049,37,2294
3049,38,324
3049,39,18
3049,40,52
3049,9848,14
3049,11399,36
3049,11689,35
3057,34,68307
3057,35,17839
3057,36,7197
3057,37,1951
3057,38,234
3057,39,12
3057,40,26
3057,9848,14
3057,11399,35
3057,11689,33
3065,34,113880
3065,35,29214
3065,36,9747
3065,37,2650
3065,38,411
3065,39,42
3065,40,74
3065,9848,14
3065,11399,38
3065,11689,36
3074,34,2729
3074,35,148
3074,36,171
3074,39,4
3074,9848,1
3074,11399,8
3074,11690,11
3077,38,2
3077,39,2
3077,40,2
3078,38,2
3078,39,2
3078,40,2
3079,38,2
3079,39,2
3079,40,2
3080,38,1
3080,39,1
3080,40,1
3081,38,1
3081,39,1
3081,40,1
3082,34,9133
3082,35,2981
3082,36,3599
3082,37,2
3082,38,18
3082,9848,5
3082,11399,20
3082,11690,20
3084,38,1
3084,39,1
3084,40,1
3085,38,2
3085,39,2
3085,40,2
3086,38,2
3086,39,2
3086,40,2
3087,38,2
3087,39,2
3087,40,2
3088,38,2
3088,39,2
3088,40,2
3089,38,2
3089,39,2
3089,40,2
3090,34,113880
3090,35,29214
3090,36,9747
3090,37,2650
3090,38,411
3090,39,42
3090,40,74
3090,9848,14
3090,11399,38
3090,11690,36
3092,38,2
3092,39,2
3092,40,2
3093,38,2
3093,39,2
3093,40,2
3094,38,2
3094,39,2
3094,40,2
3095,38,2
3095,39,2
3095,40,2
3096,38,2
3096,39,2
3096,40,2
3097,38,2
3097,39,2
3097,40,2
3098,34,231
3098,35,220
3098,9848,1
3098,11399,1
3098,11690,5
3100,38,2
3100,39,2
3100,40,2
3101,38,2
3101,39,2
3101,40,2
3102,38,2
3102,39,2
3102,40,2
3103,38,2
3103,39,2
3103,40,2
3104,38,2
3104,39,2
3104,40,2
3105,38,2
3105,39,2
3105,40,2
3106,34,827
3106,35,598
3106,36,493
3106,9848,5
3106,11399,15
3106,11690,15
3108,38,2
3108,39,2
3108,40,2
3109,38,2
3109,39,2
3109,40,2
3110,38,2
3110,39,2
3110,40,2
3111,38,2
3111,39,2
3111,40,2
3112,38,2
3112,39,2
3112,40,2
3113,38,2
3113,39,2
3113,40,2
3114,34,13683
3114,35,4117
3114,36,3851
3114,39,2
3114,40,8
3114,9848,14
3114,11399,33
3114,11690,32
3116,38,2
3116,39,2
3116,40,2
3117,38,2
3117,39,2
3117,40,2
3118,38,2
3118,39,2
3118,40,2
3119,38,2
3119,39,2
3119,40,2
3120,38,2
3120,39,2
3120,40,2
3121,38,2
3121,39,2
3121,40,2
3122,34,45551
3122,35,12150
3122,36,6060
3122,37,1596
3122,38,126
3122,39,16
3122,9848,14
3122,11399,32
3122,11688,30
3124,38,2
3124,39,2
3124,40,2
3125,38,1
3125,39,1
3125,40,1
3126,38,1
3126,39,1
3126,40,1
3127,38,1
3127,39,1
3127,40,1
3128,38,2
3128,39,2
3128,40,2
3129,38,2
3129,39,2
3129,40,2
3130,34,4453
3130,35,1287
3130,36,1199
3130,40,2
3130,9848,5
3130,11399,14
3130,11688,14
3132,38,2
3132,39,2
3132,40,2
3133,38,2
3133,39,2
3133,40,2
3134,38,2
3134,39,2
3134,40,2
3135,38,2
3135,39,2
3135,40,2
3136,38,2
3136,39,2
3136,40,2
3137,38,2
3137,39,2
3137,40,2
3138,34,4529
3138,35,1643
3138,36,2413
3138,38,1
3138,9848,5
3138,11399,17
3138,11688,17
3140,38,2
3140,39,2
3140,40,2
3141,38,2
3141,39,2
3141,40,2
3142,38,2
3142,39,2
3142,40,2
3143,38,2
3143,39,2
3143,40,2
3144,38,2
3144,39,2
3144,40,2
3145,38,2
3145,39,2
3145,40,2
3146,34,9089
3146,35,2786
3146,36,2827
3146,37,14
3146,38,1
3146,9848,5
3146,11399,18
3146,11688,18
3148,38,2
3148,39,2
3148,40,2
3149,38,1
3149,39,1
3149,40,1
3150,38,1
3150,39,1
3150,40,1
3151,38,1
3151,39,1
3151,40,1
3152,38,2
3152,39,2
3152,40,2
3153,38,2
3153,39,2
3153,40,2
3154,34,68307
3154,35,17839
3154,36,7197
3154,37,1951
3154,38,234
3154,39,12
3154,40,26
3154,9848,14
3154,11399,33
3154,11688,33
3156,38,2
3156,39,2
3156,40,2
3157,38,2
3157,39,2
3157,40,2
3158,38,2
3158,39,2
3158,40,2
3159,38,2
3159,39,2
3159,40,2
3160,38,2
3160,39,2
3160,40,2
3161,38,2
3161,39,2
3161,40,2
3162,34,996
3162,35,300
3162,39,2
3162,9848,1
3162,11399,3
3162,11688,6
3164,38,2
3164,39,2
3164,40,2
3165,38,2
3165,39,2
3165,40,2
3166,38,2
3166,39,2
3166,40,2
3167,38,2
3167,39,2
3167,40,2
3168,38,2
3168,39,2
3168,40,2
3169,38,2
3169,39,2
3169,40,2
3170,34,1667
3170,35,144
3170,36,83
3170,37,22
3170,9848,1
3170,11399,5
3170,11688,8
3172,38,2
3172,39,2
3172,40,2
3173,38,2
3173,39,2
3173,40,2
3174,38,2
3174,39,2
3174,40,2
3175,38,2
3175,39,2
3175,40,2
3176,38,2
3176,39,2
3176,40,2
3177,38,2
3177,39,2
3177,40,2
3178,34,1596
3178,35,690
3178,36,144
3178,9848,1
3178,11399,6
3178,11688,9
3180,38,2
3180,39,2
3180,40,2
3181,38,2
3181,39,2
3181,40,2
3182,38,2
3182,39,2
3182,40,2
3183,38,2
3183,39,2
3183,40,2
3185,38,2
3185,39,2
3185,40,2
3186,34,91067
3186,35,23527
3186,36,8613
3186,37,2294
3186,38,324
3186,39,18
3186,40,52
3186,9848,14
3186,11399,15
3186,11688,35
3188,38,2
3188,39,2
3188,40,2
3189,38,2
3189,39,2
3189,40,2
3190,38,1
3190,39,1
3190,40,1
3191,38,1
3191,39,1
3191,40,1
3192,38,1
3192,39,1
3192,40,1
3193,38,2
3193,39,2
3193,40,2
3194,38,2
3194,39,2
3194,40,2
3195,38,2
3195,39,2
3195,40,2
3196,38,2
3196,39,2
3196,40,2
3197,38,2
3197,39,2
3197,40,2
3198,38,2
3198,39,2
3198,40,2
3199,38,2
3199,39,2
3199,40,2
3200,38,2
3200,39,2
3200,40,2
3201,38,2
3201,39,2
3201,40,2
3202,38,2
3202,39,2
3202,40,2
3203,38,2
3203,39,2
3203,40,2
3204,38,8
3204,39,8
3204,40,8
3205,38,2
3205,39,2
3205,40,2
3206,38,2
3206,39,2
3206,40,2
3207,38,2
3207,39,2
3207,40,2
3208,38,2
3208,39,2
3208,40,2
3209,38,8
3209,39,8
3209,40,8
3210,38,2
3210,39,2
3210,40,2
3211,38,2
3211,39,2
3211,40,2
3212,38,2
3212,39,2
3212,40,2
3213,38,2
3213,39,2
3213,40,2
3214,38,8
3214,39,8
3214,40,8
3215,38,2
3215,39,2
3215,40,2
3216,38,2
3216,39,2
3216,40,2
3217,38,2
3217,39,2
3217,40,2
3218,34,77
3218,37,34
3218,38,23
3218,39,7
3218,40,7
3220,38,2
3220,39,2
3220,40,2
3221,38,2
3221,39,2
3221,40,2
3222,38,2
3222,39,2
3222,40,2
3223,38,2
3223,39,2
3223,40,2
3224,38,2
3224,39,2
3224,40,2
3225,38,2
3225,39,2
3225,40,2
3226,38,2
3226,39,2
3226,40,2
3227,38,2
3227,39,2
3227,40,2
3228,38,2
3228,39,2
3228,40,2
3229,38,2
3229,39,2
3229,40,2
3230,38,2
3230,39,2
3230,40,2
3231,38,2
3231,39,2
3231,40,2
3232,38,2
3232,39,2
3232,40,2
3233,38,2
3233,39,2
3233,40,2
3234,38,2
3234,39,2
3234,40,2
3235,38,2
3235,39,2
3235,40,2
3236,38,2
3236,39,2
3236,40,2
3237,38,2
3237,39,2
3237,40,2
3238,38,2
3238,39,2
3238,40,2
3239,38,2
3239,39,2
3239,40,2
3240,38,2
3240,39,2
3240,40,2
3241,38,2
3241,39,2
3241,40,2
3242,34,502
3242,35,297
3242,36,334
3242,37,197
3242,39,4
3244,34,502
3244,35,297
3244,36,334
3244,37,197
3244,39,4
3244,9840,15
3244,9842,8
3244,11399,8
3244,11534,6
3244,11540,5
3246,38,2
3246,39,2
3246,40,2
3247,38,2
3247,39,2
3247,40,2
3248,38,2
3248,39,2
3248,40,2
3249,38,2
3249,39,2
3249,40,2
3250,38,2
3250,39,2
3250,40,2
3251,38,2
3251,39,2
3251,40,2
3252,38,2
3252,39,2
3252,40,2
3253,38,2
3253,39,2
3253,40,2
3254,38,2
3254,39,2
3254,40,2
3255,38,2
3255,39,2
3255,40,2
3256,38,2
3256,39,2
3256,40,2
3257,38,2
3257,39,2
3257,40,2
3258,38,2
3258,39,2
3258,40,2
3262,38,2
3262,39,2
3262,40,2
3263,38,2
3263,39,2
3263,40,2
3264,38,2
3264,39,2
3264,40,2
3265,38,2
3265,39,2
3265,40,2
3266,38,2
3266,39,2
3266,40,2
3267,38,2
3267,39,2
3267,40,2
3268,38,1
3268,39,1
3268,40,1
3269,38,1
3269,39,1
3269,40,1
3270,38,1
3270,39,1
3270,40,1
3271,38,2
3271,39,2
3271,40,2
3272,38,2
3272,39,2
3272,40,2
3273,38,2
3273,39,2
3273,40,2
3274,38,2
3274,39,2
3274,40,2
3275,38,2
3275,39,2
3275,40,2
3276,38,2
3276,39,2
3276,40,2
3277,38,2
3277,39,2
3277,40,2
3278,38,2
3278,39,2
3278,40,2
3279,38,2
3279,39,2
3279,40,2
3280,38,2
3280,39,2
3280,40,2
3281,38,2
3281,39,2
3281,40,2
3282,38,2
3282,39,2
3282,40,2
3283,38,2
3283,39,2
3283,40,2
3284,38,2
3284,39,2
3284,40,2
3285,34,9
3285,35,598
3285,36,493
3285,9848,5
3285,11399,14
3285,11689,14
3287,38,2
3287,39,2
3287,40,2
3288,38,2
3288,39,2
3288,40,2
3289,38,2
3289,39,2
3289,40,2
3290,38,2
3290,39,2
3290,40,2
3291,38,2
3291,39,2
3291,40,2
3292,38,2
3292,39,2
3292,40,2
3293,34,1111
3293,35,444
3296,34,2222
3296,35,1111
3297,34,222
3297,35,222
3299,38,2
3299,39,2
3299,40,2
3414,38,2
3414,39,2
3414,40,2
3415,38,2
3415,39,2
3415,40,2
3465,34,4444
3465,39,36
3466,34,2222
3466,39,18
3467,34,944
3467,39,4
3469,34,1187
3469,35,58
3469,36,26
3469,37,2
3469,38,2
3469,39,1
3470,38,2
3470,39,2
3470,40,2
3471,38,2
3471,39,2
3471,40,2
3472,34,9148
3472,35,2908
3472,36,2260
3472,37,102
3472,38,56
3472,39,18
3472,9838,8
3472,11399,8
3472,11539,8
3472,11554,24
3474,38,2
3474,39,2
3474,40,2
3475,38,2
3475,39,2
3475,40,2
3476,38,2
3476,39,2
3476,40,2
3477,38,2
3477,39,2
3477,40,2
3478,38,2
3478,39,2
3478,40,2
3479,38,2
3479,39,2
3479,40,2
3480,34,156
3480,35,299
3480,36,7
3480,37,15
3480,11399,1
3481,38,2
3481,39,2
3481,40,2
3482,38,2
3482,39,2
3482,40,2
3488,34,684
3488,35,427
3488,36,153
3488,37,2
3488,38,2
3488,9838,3
3488,11399,3
3488,11539,3
3488,11554,3
3496,34,1338
3496,35,1058
3496,36,493
3496,37,2
3496,38,1
3496,9838,5
3496,11399,5
3496,11539,5
3496,11554,6
3504,34,4574
3504,35,1734
3504,36,1307
3504,39,4
3504,9838,6
3504,11399,6
3504,11539,6
3504,11554,12
3512,34,4453
3512,35,1287
3512,36,1199
3512,40,2
3512,9848,5
3512,11399,15
3512,11689,15
3514,21009,56
3514,21013,222
3514,21017,56
3514,21019,111
3514,21021,56
3514,21023,222
3514,21025,222
3514,21029,389
3514,21035,222
3514,21037,111
3514,24558,222
3514,24560,222
3516,34,23909
3516,35,6578
3516,36,3504
3516,37,468
3516,38,112
3516,39,48
3516,40,4
3516,3828,28
3516,11399,33
3516,11532,17
3516,11537,22
3516,11539,100
3516,11543,667
3516,11549,6
3516,11554,67
3516,11557,22
3518,34,44904
3518,35,21081
3518,36,7764
3518,37,3674
3518,39,552
3518,40,92
3518,3828,139
3518,11399,111
3518,11532,56
3518,11537,122
3518,11539,1000
3518,11543,4167
3518,11549,33
